[17.952863,9.329139,-9.152984,-0.260218,-0.956446,0.132281,0.942889,1.000000],[3.066058,20.228053,-14.985728,-0.400226,0.094808,-0.911499,1.021426,1.000000],[-0.957866,15.809374,-27.844981,-0.902271,-0.093696,-0.420866,0.869120,1.000000],[8.721157,17.855727,-29.251338,-0.491352,0.864389,0.106790,1.016181,1.000000],[1.758573,21.413607,-10.165664,0.895235,0.046513,0.443160,0.973579,1.000000],
[17.574198,8.448674,-9.111974,-0.394723,-0.917805,0.042749,0.959316,1.000000],[2.696253,20.289853,-15.930171,-0.363930,0.060818,-0.929439,1.016144,1.000000],[-1.789477,15.737144,-28.105248,-0.951091,-0.082606,-0.297661,0.874375,1.000000],[8.223930,18.710255,-29.063827,-0.494121,0.849189,0.186340,1.006287,1.000000],[2.621738,21.370770,-9.749305,0.899792,-0.044655,0.434027,0.959293,1.000000],
[17.062386,7.615496,-9.162027,-0.522736,-0.850961,-0.051121,0.979103,1.000000],[2.364013,20.316885,-16.884229,-0.328750,0.026749,-0.944038,1.010614,1.000000],[-2.664020,15.677458,-28.235117,-0.986907,-0.067355,-0.146555,0.886146,1.000000],[7.726439,19.532170,-28.796899,-0.498917,0.824271,0.267693,0.997141,1.000000],[3.472821,21.236656,-9.358210,0.899480,-0.141740,0.413334,0.946195,1.000000],
[16.424950,6.857138,-9.306400,-0.636712,-0.757497,-0.144209,1.001137,1.000000],[2.067546,20.309222,-17.844298,-0.295042,-0.007626,-0.955454,1.004830,1.000000],[-3.568363,15.633828,-28.207646,-0.998379,-0.048167,0.030328,0.905812,1.000000],[7.226397,20.311887,-28.449697,-0.505493,0.788216,0.350987,0.989217,1.000000],[4.307068,21.006713,-9.003731,0.892104,-0.245890,0.379063,0.935146,1.000000],
[15.676904,6.199307,-9.543169,-0.730584,-0.642475,-0.231242,1.023901,1.000000],[1.804744,20.266742,-18.806932,-0.263127,-0.042533,-0.963823,0.998767,1.000000],[-4.478143,15.609542,-27.998301,-0.974203,-0.026005,0.224168,0.933871,1.000000],[6.721771,21.038658,-28.021177,-0.513304,0.739270,0.435889,0.983093,1.000000],[5.117726,20.675384,-8.699058,0.874272,-0.357329,0.328580,0.927237,1.000000],
[14.839236,5.662419,-9.865116,-0.801023,-0.513402,-0.307864,1.045747,1.000000],[1.573255,20.189121,-19.768823,-0.233262,-0.078216,-0.969263,0.992394,1.000000],[-5.357879,15.606921,-27.591688,-0.907728,-0.002705,0.419551,0.969163,1.000000],[6.211151,21.700239,-27.510563,-0.521380,0.675522,0.521375,0.979362,1.000000],[5.894920,20.237051,-8.459780,0.841294,-0.474485,0.259013,0.923808,1.000000],
[13.936142,5.259184,-10.260721,-0.847806,-0.378548,-0.371385,1.065214,1.000000],[1.370582,20.075805,-20.726790,-0.205613,-0.114959,-0.971858,0.985707,1.000000],[-6.165707,15.626422,-26.988145,-0.800957,0.019335,0.598410,1.008578,1.000000],[5.694196,22.282743,-26.918006,-0.528254,0.595236,0.605509,0.978610,1.000000],[6.624439,19.687812,-8.304052,0.787525,-0.592910,0.168110,0.926344,1.000000],
[12.991894,4.993908,-10.715894,-0.873272,-0.245336,-0.420959,1.081276,1.000000],[1.194183,19.925952,-21.677776,-0.180229,-0.153107,-0.971636,0.978747,1.000000],[-6.862087,15.666079,-26.206349,-0.664661,0.037851,0.746186,1.047723,1.000000],[5.172135,22.770805,-26.245502,-0.531992,0.497346,0.685296,0.981332,1.000000],[7.286846,19.028308,-8.251925,0.707558,-0.704458,0.055680,0.936186,1.000000],
[12.028269,4.863403,-11.215890,-0.881282,-0.119353,-0.457270,1.093435,1.000000],[1.041577,19.738355,-22.618828,-0.157061,-0.193074,-0.968532,0.971628,1.000000],[-7.418561,15.721639,-25.279718,-0.514154,0.051334,0.856160,1.082310,1.000000],[4.648203,23.148250,-25.497969,-0.530395,0.382101,0.756756,0.987814,1.000000],[7.857747,18.267323,-8.323245,0.598430,-0.797680,-0.074759,0.953998,1.000000],
[11.063019,4.858894,-11.746872,-0.876172,-0.004093,-0.481981,1.101668,1.000000],[0.910415,19.511375,-23.547043,-0.135987,-0.235329,-0.962355,0.964524,1.000000],[-7.822215,15.787344,-24.248446,-0.363848,0.059226,0.929574,1.109404,1.000000],[4.127856,23.399409,-24.684260,-0.521400,0.251667,0.815356,0.997980,1.000000],[8.310238,17.424935,-8.533946,0.462120,-0.860314,-0.215184,0.979163,1.000000],
[10.109395,4.968176,-12.296906,-0.862002,0.098782,-0.497187,1.106290,1.000000],[0.798502,19.242897,-24.459449,-0.116862,-0.280352,-0.952757,0.957648,1.000000],[-8.074662,15.856922,-23.151408,-0.223829,0.061690,0.972674,1.127857,1.000000],[3.618572,23.511041,-23.817750,-0.503608,0.110388,0.856851,1.011272,1.000000],[8.619795,16.533140,-8.891575,0.306655,-0.883432,-0.354275,1.009467,1.000000],
[9.176443,5.177500,-12.856358,-0.842173,0.188957,-0.505016,1.107792,1.000000],[0.703798,18.930341,-25.352846,-0.099560,-0.328585,-0.939212,0.951219,1.000000],[-8.187601,15.924358,-22.021054,-0.099245,0.059259,0.993297,1.137983,1.000000],[3.129138,23.474513,-22.916055,-0.476747,-0.035581,0.878320,1.026612,1.000000],[8.770214,15.632316,-9.392093,0.144431,-0.864967,-0.480595,1.041455,1.000000],
[8.269690,5.472960,-13.417887,-0.819321,0.266971,-0.507385,1.106712,1.000000],[0.624384,18.570730,-26.223607,-0.083998,-0.380364,-0.921014,0.945437,1.000000],[-8.177786,15.984306,-20.881733,0.008603,0.052543,0.998582,1.140939,1.000000],[2.668499,23.287579,-21.999694,-0.441850,-0.179310,0.878986,1.042521,1.000000],[8.757808,14.764196,-10.019898,-0.011579,-0.810257,-0.585960,1.071413,1.000000],
[7.391957,5.841361,-13.976178,-0.795372,0.333832,-0.505905,1.103550,1.000000],[0.558428,18.160818,-27.067471,-0.070131,-0.435859,-0.897279,0.940470,1.000000],[-8.063120,16.032201,-19.750360,0.100745,0.042080,0.994022,1.138177,1.000000],[2.244524,22.955086,-21.089904,-0.400973,-0.314454,0.860430,1.057367,1.000000],[8.591780,13.964412,-10.751263,-0.151428,-0.729457,-0.667054,1.096410,1.000000],
[6.544112,6.270687,-14.527592,-0.771655,0.390746,-0.501862,1.098735,1.000000],[0.504160,17.697259,-27.879345,-0.057950,-0.495008,-0.866954,0.936468,1.000000],[-7.860297,16.064183,-18.638042,0.179313,0.028275,0.983386,1.131111,1.000000],[1.862803,22.488273,-20.206245,-0.356814,-0.436354,0.826001,1.069803,1.000000],[8.290995,13.257736,-11.559368,-0.269799,-0.633874,-0.724853,1.114853,1.000000],
[5.725699,6.750283,-15.069799,-0.749043,0.438944,-0.496249,1.092612,1.000000],[0.459852,17.176835,-28.653127,-0.047461,-0.557459,-0.828846,0.933564,1.000000],[-7.583697,16.076958,-17.551818,0.246753,0.011397,0.969011,1.120960,1.000000],[1.526318,21.902949,-19.364801,-0.311900,-0.542559,0.779967,1.078821,1.000000],[7.879212,12.657104,-12.418720,-0.365570,-0.533224,-0.762909,1.126414,1.000000],
[4.935414,7.270852,-15.601467,-0.728068,0.479586,-0.489811,1.085455,1.000000],[0.423807,16.596735,-29.381558,-0.038679,-0.622495,-0.781668,0.931895,1.000000],[-7.245092,16.067628,-16.496119,0.305403,-0.008415,0.952186,1.108712,1.000000],[1.215170,21.217162,-18.577247,-0.285546,-0.629359,0.722752,1.089659,1.000000],[7.380838,12.165416,-13.307785,-0.440407,-0.434498,-0.785655,1.131623,1.000000],
[4.171413,7.824366,-16.121991,-0.709046,0.513698,-0.483082,1.077507,1.000000],[0.394310,15.954909,-30.056139,-0.031663,-0.688954,-0.724113,0.931595,1.000000],[-6.853818,16.033530,-15.473848,0.357288,-0.031136,0.933475,1.095123,1.000000],[0.930892,20.452366,-17.854699,-0.260838,-0.701736,0.662971,1.089863,1.000000],[6.818114,11.778456,-14.209867,-0.497354,-0.342007,-0.797289,1.131437,1.000000],
[3.431575,8.403908,-16.631286,-0.692130,0.542170,-0.476453,1.068930,1.000000],[0.369626,15.250493,-30.667123,-0.026462,-0.755164,-0.655002,0.932799,1.000000],[-6.417069,15.972106,-14.487197,0.404119,-0.056835,0.912939,1.080742,1.000000],[0.671667,19.624658,-17.199346,-0.238456,-0.761391,0.602846,1.087100,1.000000],[6.209850,11.487733,-15.112879,-0.539760,-0.257982,-0.801314,1.126914,1.000000],
[2.713661,9.003517,-17.129622,-0.677377,0.565752,-0.470197,1.059845,1.000000],[0.347999,14.484301,-31.203649,-0.023116,-0.818917,-0.573447,0.935616,1.000000],[-5.940249,15.880779,-13.538121,0.447282,-0.085669,0.890281,1.066041,1.000000],[0.435026,18.748062,-16.611089,-0.218731,-0.810252,0.543735,1.081880,1.000000],[5.571188,11.282655,-16.008519,-0.570753,-0.183273,-0.800407,1.118981,1.000000],
[2.015403,9.618032,-17.617506,-0.664790,0.585061,-0.464498,1.050344,1.000000],[0.327659,13.659341,-31.654042,-0.021636,-0.877505,-0.479079,0.940121,1.000000],[-5.427309,15.756858,-12.628739,0.487864,-0.117864,0.864926,1.051399,1.000000],[0.218199,17.834359,-16.088411,-0.201749,-0.850164,0.486332,1.074737,1.000000],[4.913911,11.151954,-16.891391,-0.592995,-0.117918,-0.796526,1.108403,1.000000],
[1.334555,10.242953,-18.095589,-0.654346,0.600596,-0.459474,1.040502,1.000000],[0.306842,12.781283,-32.006341,-0.021997,-0.927859,-0.372281,0.946326,1.000000],[-4.881076,15.597457,-11.761629,0.526672,-0.153692,0.836059,1.037140,1.000000],[-0.001876,16.893210,-15.629050,-0.205650,-0.879461,0.429252,1.070143,1.000000],[4.246977,11.084531,-17.758219,-0.608638,-0.061530,-0.791059,1.095783,1.000000],
[0.668874,10.874319,-18.564609,-0.646038,0.612736,-0.455180,1.030404,1.000000],[0.283787,11.858810,-32.249060,-0.024163,-0.966802,-0.254383,0.954149,1.000000],[-4.303582,15.399462,-10.940086,0.564212,-0.193442,0.802649,1.023540,1.000000],[-0.225776,15.935714,-15.232096,-0.211142,-0.902936,0.374335,1.060426,1.000000],[3.577034,11.069875,-18.607241,-0.619395,-0.013550,-0.784962,1.081608,1.000000],
[0.016148,11.508588,-19.025329,-0.639863,0.621769,-0.451641,1.020104,1.000000],[0.256787,10.903696,-32.372138,-0.028026,-0.991410,-0.127756,0.963389,1.000000],[-3.696333,15.159527,-10.168401,0.600731,-0.237360,0.763402,1.010850,1.000000],[-0.454900,14.967964,-14.894597,-0.218169,-0.921481,0.321363,1.050211,1.000000],[2.908949,11.098257,-19.437776,-0.626562,0.026618,-0.778917,1.066270,1.000000],
[-0.625815,12.142547,-19.478513,-0.635826,0.627899,-0.448852,1.009651,1.000000],[0.224254,9.930526,-32.367969,-0.033411,-0.999433,0.004282,0.973723,1.000000],[-3.060578,14.874129,-9.452075,0.636150,-0.285575,0.716771,0.999380,1.000000],[-0.690723,13.994998,-14.613826,-0.226805,-0.935757,0.270034,1.039763,1.000000],[2.246245,11.160746,-20.249881,-0.631119,0.059511,-0.773399,1.050046,1.000000],
[-1.259196,12.773227,-19.924904,-0.633954,0.631250,-0.446795,0.999096,1.000000],[0.184788,8.955994,-32.232332,-0.040079,-0.989657,0.137742,0.984717,1.000000],[-2.397635,14.539700,-8.798084,0.670001,-0.337990,0.660955,0.989465,1.000000],[-0.934674,13.021094,-14.387369,-0.237026,-0.946259,0.220029,1.029216,1.000000],[1.591431,11.249148,-21.044134,-0.633793,0.085565,-0.768756,1.033167,1.000000],
[-1.886188,13.397823,-20.365224,-0.634291,0.631866,-0.445445,0.988494,1.000000],[0.137231,7.997856,-31.965040,-0.047755,-0.962122,0.268403,0.995859,1.000000],[-1.709288,14.152855,-8.215129,0.701335,-0.394143,0.593954,0.981481,1.000000],[-1.188239,12.049958,-14.213145,-0.248910,-0.953307,0.171025,1.018702,1.000000],[0.946268,11.355898,-21.821498,-0.635105,0.105086,-0.765244,1.015837,1.000000],
[-2.509017,14.013619,-20.800176,-0.636899,0.629708,-0.444778,0.977909,1.000000],[0.080703,7.073664,-31.570146,-0.056156,-0.918122,0.392300,1.006612,1.000000],[-0.998261,13.710774,-7.713839,0.728622,-0.453021,0.513695,0.975852,1.000000],[-1.452942,11.084928,-14.089433,-0.262525,-0.957093,0.122695,1.008294,1.000000],[0.311968,11.473920,-22.583232,-0.635412,0.118229,-0.763069,0.998251,1.000000],
[-3.129962,14.617904,-21.230466,-0.641862,0.624642,-0.444786,0.967410,1.000000],[0.014604,6.199519,-31.055659,-0.065028,-0.859987,0.506155,1.016462,1.000000],[-0.268792,13.211739,-7.306827,0.749675,-0.512858,0.418286,0.973047,1.000000],[-1.730318,10.129109,-14.014875,-0.277920,-0.957695,0.074704,0.998041,1.000000],[-0.310644,11.596474,-23.330846,-0.634925,0.124977,-0.762399,0.980607,1.000000],
[-3.751375,15.207877,-21.656825,-0.649280,0.616430,-0.445478,0.957081,1.000000],[-0.061420,5.389046,-30.432824,-0.074172,-0.790726,0.607660,1.024973,1.000000],[0.472721,12.655879,-7.008502,0.761651,-0.570956,0.306427,0.973560,1.000000],[-2.022055,9.185497,-13.988506,-0.295270,-0.955041,0.026689,0.988033,1.000000],[-0.920993,11.716970,-24.066068,-0.633722,0.125111,-0.763376,0.963119,1.000000],
[-4.375707,15.780539,-22.080040,-0.659261,0.604700,-0.446893,0.947018,1.000000],[-0.147544,4.652740,-29.715142,-0.083469,-0.713606,0.695556,1.031810,1.000000],[1.217079,12.046067,-6.834458,0.761203,-0.623612,0.177983,0.977870,1.000000],[-2.329936,8.257130,-14.009784,-0.314704,-0.948941,-0.021750,0.978319,1.000000],[-1.518641,11.828766,-24.790833,-0.631745,0.118175,-0.766115,0.946026,1.000000],
[-5.005520,16.332563,-22.500993,-0.671919,0.588930,-0.449095,0.937335,1.000000],[-0.243847,3.997736,-28.917295,-0.092889,-0.631781,0.769561,1.036757,1.000000],[1.951802,11.388877,-6.800285,0.744891,-0.666286,0.034646,0.986349,1.000000],[-2.655905,7.347204,-14.078643,-0.336397,-0.939035,-0.071061,0.969001,1.000000],[-2.103154,11.924924,-25.507257,-0.628776,0.103440,-0.770676,0.929605,1.000000],
[-5.643497,16.860150,-22.920687,-0.687347,0.568414,-0.452172,0.928173,1.000000],[-0.350411,3.427960,-28.054170,-0.102494,-0.548017,0.830164,1.039704,1.000000],[2.661061,10.695354,-6.919725,0.709867,-0.694117,-0.119542,0.999144,1.000000],[-3.002106,6.459238,-14.195537,-0.360548,-0.924762,-0.121738,0.960210,1.000000],[-2.673963,11.997941,-26.217592,-0.624393,0.079870,-0.777016,0.914183,1.000000],
[-6.292427,17.358844,-23.340267,-0.705586,0.542234,-0.456213,0.919703,1.000000],[-0.467419,2.944545,-27.140080,-0.112438,-0.464535,0.878388,1.040645,1.000000],[3.326300,9.981259,-7.202317,0.654738,-0.702823,-0.278131,1.016038,1.000000],[-3.370920,5.597275,-14.361489,-0.387358,-0.905303,-0.174297,0.952126,1.000000],[-3.230171,12.039446,-26.924129,-0.617900,0.046109,-0.784904,0.900158,1.000000],
[-6.955159,17.823332,-23.761015,-0.726572,0.509232,-0.461277,0.912135,1.000000],[-0.595251,2.546407,-26.188227,-0.122957,-0.382952,0.915548,1.039652,1.000000],[3.927706,9.266394,-7.650990,0.580310,-0.689789,-0.432934,1.036354,1.000000],[-3.764917,4.766131,-14.578104,-0.416945,-0.879551,-0.229231,0.944964,1.000000],[-3.770278,12.039905,-27.629007,-0.608220,0.000517,-0.793769,0.888013,1.000000],
[-7.634495,18.247215,-24.184296,-0.750045,0.468003,-0.467339,0.905727,1.000000],[-0.734572,2.230875,-25.210411,-0.134367,-0.304313,0.943048,1.036868,1.000000],[4.446423,8.572855,-8.260361,0.489836,-0.654924,-0.575443,1.058960,1.000000],[-4.186783,3.971673,-14.847529,-0.449271,-0.846067,-0.286927,0.939002,1.000000],[-4.291806,11.988356,-28.333867,-0.593767,-0.058689,-0.802494,0.878338,1.000000],
[-8.332997,18.622767,-24.611466,-0.775435,0.416916,-0.474217,0.900788,1.000000],[-0.886395,1.994276,-24.216932,-0.147046,-0.229155,0.962219,1.032487,1.000000],[4.866992,7.922445,-9.016467,0.388550,-0.600892,-0.698540,1.082408,1.000000],[-4.639268,3.221134,-15.172319,-0.484131,-0.803030,-0.347506,0.934633,1.000000],[-4.790782,11.872291,-29.039309,-0.572328,-0.133128,-0.809146,0.871835,1.000000],
[-9.052667,18.940721,-25.043681,-0.801700,0.354195,-0.481481,0.897680,1.000000],[-1.052143,1.832444,-23.216657,-0.161429,-0.157616,0.974217,1.026748,1.000000],[5.179307,7.333888,-9.898222,0.282591,-0.532542,-0.797835,1.105184,1.000000],[-5.124850,2.523464,-15.555150,-0.520870,-0.748371,-0.410652,0.932252,1.000000],[-5.261101,11.677844,-29.744059,-0.541033,-0.223682,-0.810710,0.869300,1.000000],
